3575.41156, 3,  -0.216,  9.709,  0.863, 4,   0.248, -0.155, -0.021, 5,   2.612,-15.497,-31.175, 82,   0.192, -0.192, -0.766
3575.43170, 3,  -0.549,  9.944,  0.785, 4,   0.134,  0.002, -0.094, 5,   4.179,-16.719,-31.685, 82,   0.354, -0.252, -0.602
3575.45202, 3,  -0.863, 10.101,  1.373, 4,   0.122,  0.111, -0.229, 5,   2.786,-15.323,-31.685, 82,   0.053, -0.018, -0.645
3575.47195, 3,  -0.785, 10.297,  2.118, 4,   0.173,  0.055, -0.120, 5,   4.701,-16.545,-33.215, 82,  -0.220,  0.135, -0.026
3575.49212, 3,  -0.451, 10.395,  2.491, 4,   0.058, -0.084,  0.058, 5,   4.179,-15.671,-32.365, 82,  -0.134,  0.324,  0.732
3575.51226, 3,  -0.275, 11.042,  3.236, 4,   0.046, -0.050,  0.069, 5,   4.527,-17.068,-32.025, 82,   0.183,  0.414,  1.100
3575.53237, 3,  -0.745, 11.533,  5.472, 4,   0.188, -0.087, -0.031, 5,   2.786,-16.370,-32.365, 82,   0.349,  1.044,  1.844
3575.55255, 3,  -2.295, 11.415,  7.943, 4,   0.113,  0.071, -0.258, 5,   3.658,-17.242,-31.856, 82,  -0.092,  1.512,  4.057
3575.57397, 3,  -3.491, 10.885,  9.905, 4,  -0.029,  0.363, -0.400, 5,   4.005,-16.893,-31.856, 82,  -1.549,  1.380,  6.457
3575.59283, 3,  -4.236, 10.277, 10.415, 4,  -0.026,  0.369, -0.213, 5,   3.831,-15.671,-32.704, 82,  -2.634,  0.846,  8.314
3575.61294, 3,  -4.354,  9.473,  9.003, 4,   0.109,  0.165,  0.169, 5,   4.353,-16.545,-30.496, 82,  -3.326,  0.234,  8.727
3575.63311, 3,  -3.903,  8.708,  7.492, 4,   0.339,  0.280,  0.547, 5,   2.960,-16.545,-31.516, 82,  -3.102, -1.347,  5.761
3575.65329, 3,  -2.609,  8.336,  7.316, 4,   0.286,  0.291,  0.777, 5,   3.831,-16.370,-31.685
3575.67343, 3,  -1.098,  8.649,  7.708, 4,   0.014,  0.122,  1.256, 5,   1.743,-14.973,-31.346, 82,  -1.983, -1.718,  5.551
3575.69357, 3,   0.588,  9.218,  8.669, 4,  -0.753, -0.100,  1.464, 5,   1.569,-15.497,-32.195, 82,  -0.738, -1.388,  5.800
3575.71368, 3,   1.353, 10.003,  9.277, 4,  -1.309, -0.374,  1.410, 5,   0.873,-13.751,-33.554, 82,   0.640, -0.774,  6.476
3575.73388, 3,   0.863, 10.454,  9.159, 4,  -1.757, -0.501,  0.876, 5,   0.351,-12.180,-31.685, 82,   1.140,  0.083,  6.701
3575.75399, 3,   0.000, 10.552,  7.904, 4,  -1.731, -0.396,  0.297, 5,   0.525,-14.449,-31.856, 82,   0.500,  0.627,  6.168
3575.77413, 3,  -1.040, 10.219,  7.061, 4,  -1.285, -0.434, -0.099, 5,   0.177,-13.751,-31.516, 82,  -0.406,  0.812,  4.567
3575.79428, 3,  -0.981,  9.493,  5.276, 4,  -0.765, -1.103, -0.158, 5,  -0.868,-13.402,-32.875, 82,  -1.452, -0.134,  1.570
3575.81439, 3,  -0.471,  8.748,  2.883, 4,  -0.571, -1.529, -0.138, 5,  -2.782,-13.576,-32.704
3575.83456, 3,  -0.255,  8.257,  2.373, 4,  -0.346, -1.558, -0.382, 5,  -3.999,-13.751,-33.554, 82,  -0.999, -0.838, -0.887
3575.85467, 3,  -0.373,  8.179,  3.354, 4,  -0.477, -1.690, -0.562, 5,  -5.392,-14.101,-32.195, 82,  -0.809, -1.287, -1.444
3575.87484, 3,  -0.059,  8.140,  4.648, 4,  -1.030, -1.889, -0.661, 5,  -4.349,-12.703,-33.554, 82,  -0.941, -1.299, -0.584
3575.89498, 3,   1.098,  8.375,  3.530, 4,  -1.293, -2.418, -0.566, 5,  -7.480,-12.354,-33.554, 82,  -0.683, -1.236,  0.508
3575.91513, 3,   2.765,  8.002,  1.138, 4,  -1.073, -2.114, -0.901, 5, -10.439,-11.830,-34.064, 82,   0.410, -0.899, -0.797
3575.93524, 3,   1.393,  7.786,  0.785, 4,  -0.599, -1.630, -1.232, 5, -11.658,-13.052,-33.894, 82,   2.086, -1.197, -3.290
3575.95639, 3,  -1.569,  8.375,  2.609, 4,  -0.548, -0.726, -1.883, 5, -10.091,-12.529,-35.085, 82,   0.885, -1.364, -3.700
3575.97552, 3,  -2.059,  9.042,  2.667, 4,  -1.072, -1.328, -2.140, 5, -12.006,-14.449,-34.573, 82,  -1.769, -0.704, -2.008
3575.99569, 3,  -1.902,  9.101,  1.275, 4,  -1.282, -1.828, -1.824, 5, -13.223,-14.973,-35.423, 82,  -2.040,  0.068, -2.133
3576.01580, 3,  -2.020,  7.904, -1.000, 4,  -0.336, -1.482, -2.008, 5, -12.180,-15.323,-34.744, 82,  -1.685,  0.211, -3.644
3576.03594, 3,  -2.883,  8.610, -5.119, 4,   0.829, -0.736, -2.369, 5, -12.527,-19.513,-34.744, 82,  -1.506, -0.981, -5.830
